judge_model_id,packet_id,run_index,blind_id,model_id,output_id,output_level,reference_concept_id,match_status,generated_concept_ids,rationale
gpt-5.6-terra,syn_dreaddit_01,1,B3,gpt-5.6-sol,syn_dreaddit_01__run1__gpt-5.6-sol,theme,R04,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B3,gpt-5.6-sol,syn_dreaddit_01__run1__gpt-5.6-sol,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,code,R02,recovered,C01|C02|C03|C05|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,code,R03,recovered,C04|C05|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,code,R04,recovered,C05|C06|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,code,R05,recovered,C05|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,theme,R02,recovered,T01|T04,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,theme,R03,recovered,T02|T03|T04,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,theme,R04,recovered,T01|T03|T04,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B4,gpt-5.4,syn_dreaddit_01__run1__gpt-5.4,theme,R05,recovered,T02|T03|T04,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,code,R02,recovered,C01|C02|C03,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,code,R03,recovered,C04|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,code,R04,recovered,C04|C05|C06|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,code,R05,recovered,C04|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,theme,R01,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,theme,R02,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,theme,R03,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,theme,R04,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,1,B5,gpt-5.6-terra,syn_dreaddit_01__run1__gpt-5.6-terra,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,code,R02,recovered,C02|C03|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,code,R03,recovered,C02|C04|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,code,R04,recovered,C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,code,R05,recovered,C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,theme,R03,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,theme,R04,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B1,gpt-5.6-sol,syn_dreaddit_01__run2__gpt-5.6-sol,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,code,R02,recovered,C03|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,code,R03,recovered,C03|C04|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,code,R04,recovered,C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,code,R05,unmatched,,No compatible generated concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,theme,R01,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,theme,R02,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,theme,R03,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,theme,R04,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B2,gpt-5.4,syn_dreaddit_01__run2__gpt-5.4,theme,R05,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,code,R02,recovered,C01|C03,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,code,R03,recovered,C02|C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,code,R04,recovered,C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,code,R05,unmatched,,No compatible generated concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,theme,R01,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,theme,R03,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,theme,R04,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B3,gpt-5.5,syn_dreaddit_01__run2__gpt-5.5,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,code,R01,recovered,C01|C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,code,R02,recovered,C01|C03,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,code,R03,recovered,C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,code,R04,recovered,C04|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,code,R05,recovered,C04,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,theme,R01,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,theme,R03,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,theme,R04,unmatched,,No compatible generated concept.
gpt-5.6-terra,syn_dreaddit_01,2,B4,gpt-5.6-terra,syn_dreaddit_01__run2__gpt-5.6-terra,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,code,R02,recovered,C02|C04|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,code,R03,recovered,C03|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,code,R04,recovered,C03|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,code,R05,recovered,C03|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,theme,R03,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,theme,R04,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,2,B5,gpt-5.6-luna,syn_dreaddit_01__run2__gpt-5.6-luna,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,code,R01,recovered,C02|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,code,R02,recovered,C03|C05|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,code,R03,recovered,C02|C04|C05|C06|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,code,R04,recovered,C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,code,R05,recovered,C05|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,theme,R01,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,theme,R02,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,theme,R03,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,theme,R04,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B1,gpt-5.5,syn_dreaddit_01__run3__gpt-5.5,theme,R05,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,code,R02,recovered,C01|C03|C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,code,R03,recovered,C03|C04,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,code,R04,recovered,C03|C04|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,code,R05,recovered,C03,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,theme,R02,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,theme,R03,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,theme,R04,recovered,T01|T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B2,gpt-5.4,syn_dreaddit_01__run3__gpt-5.4,theme,R05,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,code,R02,recovered,C01|C02|C03,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,code,R03,recovered,C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,code,R04,recovered,C04|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,code,R05,recovered,C04|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,theme,R03,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,theme,R04,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B3,gpt-5.6-luna,syn_dreaddit_01__run3__gpt-5.6-luna,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,code,R02,recovered,C01|C02|C03,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,code,R03,recovered,C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,code,R04,recovered,C05|C06|C07,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,code,R05,recovered,C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,theme,R03,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,theme,R04,recovered,T02|T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B4,gpt-5.6-terra,syn_dreaddit_01__run3__gpt-5.6-terra,theme,R05,recovered,T03,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,code,R01,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,code,R02,recovered,C02|C03|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,code,R03,recovered,C02|C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,code,R04,recovered,C04|C05|C06,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,code,R05,recovered,C04|C05,Compatible code concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,theme,R02,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,theme,R03,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,theme,R04,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_dreaddit_01,3,B5,gpt-5.6-sol,syn_dreaddit_01__run3__gpt-5.6-sol,theme,R05,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,code,R01,recovered,C02|C04|C06,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,code,R02,recovered,C03|C05,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,code,R03,recovered,C04|C06,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,code,R04,recovered,C07,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,code,R05,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,theme,R02,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,theme,R03,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,theme,R04,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B1,gpt-5.6-luna,syn_kodis_01__run1__gpt-5.6-luna,theme,R05,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,code,R01,recovered,C01|C02|C04|C05|C07,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,code,R02,recovered,C03,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,code,R03,recovered,C04|C05,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,code,R04,recovered,C06|C07,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,code,R05,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,theme,R02,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,theme,R03,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,theme,R04,recovered,T03,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B2,gpt-5.6-terra,syn_kodis_01__run1__gpt-5.6-terra,theme,R05,recovered,T01|T03,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,code,R01,recovered,C01|C02|C04,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,code,R02,recovered,C03,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,code,R03,recovered,C01|C04|C05,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,code,R04,unmatched,,No compatible generated concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,code,R05,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,theme,R01,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,theme,R02,recovered,T01,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,theme,R03,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,theme,R04,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B3,gpt-5.6-sol,syn_kodis_01__run1__gpt-5.6-sol,theme,R05,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,code,R01,recovered,C01|C02|C04|C07,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,code,R02,recovered,C03,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,code,R03,recovered,C05,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,code,R04,recovered,C06|C07,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,code,R05,recovered,C02,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,theme,R01,recovered,T01|T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,theme,R02,recovered,T02,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,theme,R03,recovered,T03,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,theme,R04,recovered,T03|T04,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B4,gpt-5.4,syn_kodis_01__run1__gpt-5.4,theme,R05,recovered,T01|T02|T03|T04,Compatible theme concept.
gpt-5.6-terra,syn_kodis_01,1,B5,gpt-5.5,syn_kodis_01__run1__gpt-5.5,code,R01,recovered,C02|C03|C06,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B5,gpt-5.5,syn_kodis_01__run1__gpt-5.5,code,R02,recovered,C04|C05,Compatible code concept.
gpt-5.6-terra,syn_kodis_01,1,B5,gpt-5.5,syn_kodis_01__run1__gpt-5.5,code,R03,recovered,C03|C05|C06,Compatible code concept.
